Compound_name;mean_c;median_c;Linear_6tR_st_61_c_pred;MLR_3tR_st61_c_pred;MLR_2tR_st61_c_pred;knn_st61_1tR_c_pred;knn_st20_1tR_c_pred;knn_3tR_st61_c_pred;knn_2tR_st61_c_pred;Cosine_c_pred;conc_M
Simazine;1.1802260471856077e-6;4.600558597336418e-6;1.2619840351164594e-6;2.0647053392967083e-6;1.48993561469423e-6;2.2622094174877274e-6;4.154558561741724e-6;1.8468647997335976e-6;1.1886309190252538e-6;2.2622094174877274e-6;2.0330031943020784e-6
Simazine;2.5259629726371835e-7;9.846283852174552e-7;2.700944410068695e-7;4.418957918194112e-7;3.1888147218116584e-7;8.891738256105453e-7;8.891738256105453e-7;3.9527276242704366e-7;2.543951386896752e-7;4.841663373344006e-7;4.0660063886041563e-7
Simazine;1.2655034981638584e-7;4.932972808319534e-7;1.3531689246099667e-7;2.2138910048531284e-7;1.597591187663342e-7;2.4256657766846597e-7;4.454746957795217e-7;1.9803103568777622e-7;1.2745156655703098e-7;2.4256657766846597e-7;2.0330031943020782e-7
Simazine;1.0720466168431218e-5;2.29131867314102e-5;1.0511854338580952e-5;1.3266763993877093e-5;1.1358532983584464e-5;8.18820798223463e-6;2.118408543036228e-5;9.142847682196568e-6;8.064185717335763e-6;8.18820798223463e-6;8.132012777208314e-6
Simazine;1.714591125315608e-5;5.908854625339262e-5;1.7079888934885852e-5;2.1609619225570304e-5;1.8576204626085058e-5;4.740748388310979e-5;0.04826444546646775;1.9160432993085268e-5;1.1270217362945452e-5;8.626736849652956e-6;8.132012777208314e-6
Simazine;5.656641520836548e-6;1.2090116362779656e-5;5.5465677311403876e-6;7.000192610643372e-6;5.993316734671206e-6;4.320498430371109e-6;1.1177758069812677e-5;4.82421295914275e-6;4.255058226361979e-6;4.320498430371109e-6;4.066006388604157e-6
Simazine;9.660103922772982e-6;3.329082304379025e-5;9.622906573136906e-6;1.2174982383169455e-5;1.0465939344323072e-5;4.860352608364464e-6;2.6709646064669097e-5;1.079509692927296e-5;6.349704565177507e-6;4.860352608364464e-6;4.066006388604157e-6
Simazine;3.0690991640929715e-6;6.559681373852787e-6;3.0093769111093546e-6;3.798063782312673e-6;3.251767557263122e-6;2.3441538715636996e-6;6.064667138995609e-6;2.6174520527370932e-6;2.3086482672784215e-6;2.3441538715636996e-6;2.0330031943020784e-6
Simazine;4.8750604584252584e-006;1.6800520609992225e-5;4.8562884731734685e-6;6.144217047012443e-6;5.2817327293452585e-6;2.4528217299177907e-6;1.3479269004698693e-5;5.447845137639033e-6;3.204436918675857e-6;2.4528217299177907e-6;2.0330031943020784e-6
Simazine;6.173109981966808e-7;1.3193980514285432e-6;6.052986122708037e-7;7.639331345512278e-7;6.540524660013468e-7;4.7149729904842043e-7;1.2198321152683933e-6;5.264678177593547e-7;4.6435578981360927e-7;4.7149729904842043e-7;4.0660063886041563e-7
Simazine;3.1937281550323273e-7;6.826054803578237e-7;3.1315807200236214e-7;3.95229433382137e-7;3.3838142875129756e-7;2.4393445174175643e-7;6.310939190012724e-7;2.7237407031597573e-7;2.402397112982413e-7;2.4393445174175643e-7;2.0330031943020782e-7
Simvastatin;1.8095028340140441e-6;7.053499488321952e-6;1.934852813551393e-6;3.170308250208342e-6;2.3150967093298447e-6;3.686021056223862e-6;0.0011869932683189444;1.0209761909093823e-5;1.0209761909093823e-5;3.686021056223862e-6;3.6942442220476763e-6
Simvastatin;9.275952404730195e-7;3.6157956931917912e-6;9.918526940821433e-7;1.6251772522522508e-6;1.1867749795369738e-6;1.8895442017362707e-6;6.084816699201815e-4;5.233772711054321e-6;5.233772711054321e-6;1.8895442017362707e-6;1.8471221110238382e-6
Simvastatin;4.861342802247198e-7;1.894966856290764e-6;5.198103380529329e-7;8.517231862448475e-7;6.219652444224612e-7;9.902726646111686e-7;3.188931828560702e-4;2.742916542403473e-6;2.742916542403473e-6;9.902726646111686e-7;9.235610555119191e-7
Simvastatin;8.364355677906706e-8;3.2604523952793025e-7;8.94378102798636e-8;1.4654625190345961e-7;1.0701443480268085e-7;1.7038487351863657e-7;5.486829695356831e-5;4.71942228490269e-7;4.71942228490269e-7;1.7038487351863657e-7;1.847122111023838e-7
Simvastatin;4.1507301215286734e-8;1.6179677775590474e-7;4.438264313804295e-8;7.272215163918607e-8;5.3104872040187786e-8;8.455183567034177e-8;2.722785850483487e-5;2.3419673897776782e-7;2.3419673897776782e-7;8.455183567034177e-8;9.23561055511919e-8
Simvastatin;1.8095766843483573e-6;3.867664691240527e-6;1.7743637470147255e-6;2.0968128007798923e-6;1.8535444428019301e-6;3.495545709465462e-6;0.003089097268980582;1.2363288441385138e-5;1.2363288441385138e-5;3.495545709465462e-6;3.6942442220476763e-6
Simvastatin;1.1438062530896225e-6;3.941805582258874e-6;1.1394018945597102e-6;2.0059145632682174e-6;1.6290148507851278e-6;3.156329644211969e-6;2.4349617582251744e-4;1.0090155220838925e-5;1.142665209057729e-5;3.156329644211969e-6;3.6942442220476763e-6
Simvastatin;8.675450135096824e-7;1.8542310175827008e-6;8.506632706915701e-7;1.0052513968121397e-006;8.886239818294643e-7;1.6758301960737124e-6;0.0014809711879745764;5.927192437146139e-6;5.927192437146139e-6;1.6758301960737124e-6;1.8471221110238382e-6
Simvastatin;5.513852656712106e-7;1.900193771739915e-6;5.492620928073035e-7;9.669747226803572e-7;7.85285780573649e-7;1.521545851597446e-6;1.1738019724333736e-4;4.86407807447971e-6;5.508352119667752e-6;1.521545851597446e-6;1.8471221110238382e-6
Simvastatin;2.0395065273656792e-7;4.3591009166253684e-7;1.9998193363442484e-7;2.3632396630897626e-7;2.089060951411539e-7;3.939699462765337e-7;3.481606553757159e-4;1.3934202233043119e-6;1.3934202233043119e-6;3.939699462765337e-7;9.235610555119191e-7
Simvastatin;1.2051541550921444e-7;4.1532238201992666e-7;1.2005135693561408e-7;2.1135015341563438e-7;1.7163868538290631e-7;3.325618980738789e-7;2.5655606205062514e-5;1.0631339404791588e-6;1.2039519113096286e-6;3.325618980738789e-7;9.235610555119191e-7
Simvastatin;1.7696362816342267e-9;3.782298822710342e-9;1.7352005530865047e-9;2.0505326135937654e-9;1.812633597666507e-9;3.4183931330926193e-9;3.0209156936909805e-6;1.20904098596202e-8;1.20904098596202e-8;3.4183931330926193e-9;1.847122111023838e-7
Simvastatin;1.730303741137888e-10;3.698232157058502e-10;1.6966333928559756e-10;2.0049567752702206e-10;1.772345384136322e-10;3.3424147596069633e-10;2.9537717895501824e-7;1.1821684280044217e-9;1.1821684280044217e-9;3.3424147596069633e-10;9.23561055511919e-8
Sudan_I;4.969917572139765e-6;1.9372896462574997e-5;5.314199467840402e-6;8.523664272429581e-6;6.343127664804723e-6;0.0027158392299595517;0.05325189049232338;2.8041777092334083e-5;2.8041777092334083e-5;0.0027158392299595517;6.5979374993156804e-6
Sudan_I;2.3656118945734057e-6;9.221230259655032e-6;2.5294853061006427e-6;4.057146078486862e-6;3.0192408696627975e-6;0.0012927018391927405;0.02534716194556999;1.3347497311920417e-5;1.3347497311920417e-5;0.0012927018391927405;3.2989687496578402e-6
Sudan_I;9.92706733106925e-7;3.86960235839515e-6;1.0614746655701773e-6;1.7025431088469225e-6;1.2669959713431184e-6;5.424701417041842e-4;0.010636697586041056;5.601151432348289e-6;5.601151432348289e-6;5.424701417041842e-4;1.6494843748289201e-6
Sudan_I;1.3601560540577575e-7;5.301931475869652e-7;1.4543783621629783e-7;2.3327375946618362e-7;1.7359731564382497e-7;7.432648765010865e-5;0.0014573859665034596;7.674411562173034e-7;7.674411562173034e-7;7.432648765010865e-5;3.2989687496578405e-7
Sudan_I;6.120456418416217e-8;2.385773340836919e-7;6.544439775825954e-8;1.0496897573726909e-7;7.811565456642497e-8;3.344557611895347e-5;6.557973451785297e-4;3.4533465011710343e-7;3.4533465011710343e-7;3.344557611895347e-5;1.6494843748289203e-7
Sudan_I;5.20301012419735e-6;1.1120555829205828e-5;5.101763644269593e-6;5.9437772616984856e-006;5.304456140534734e-6;0.005085145117219069;0.00888196919431697;3.554771427222679e-5;3.554771427222679e-5;0.005085145117219069;6.5979374993156804e-6
Sudan_I;1.0683702137115624e-6;3.6818365531328906e-6;1.0642563303933391e-6;1.9198339322174195e-6;1.5643095115558608e-6;0.0016795939048900267;0.017122196155098315;9.424691691055001e-6;1.067304423545688e-5;0.0016795939048900267;6.5979374993156804e-6
Sudan_I;2.322243354530884e-6;4.9634031563693705e-6;2.277054327492781e-6;2.6528676510927235e-6;2.3675214400351794e-6;0.002269637031911192;0.003964261733938588;1.58659009432883e-5;1.58659009432883e-5;0.002269637031911192;3.2989687496578402e-6
Sudan_I;7.291919184050797e-7;2.512954240932955e-6;7.263840804193233e-7;1.3103392158317313e-6;1.0676840659456005e-6;0.0011463688204048838;0.011686367610595898;6.432610088128325e-6;7.284644874399545e-6;0.0011463688204048838;3.2989687496578402e-6
Sudan_I;4.857698853067483e-7;1.0382511278572532e-6;4.763171858561959e-7;5.549303056852203e-7;4.952412141230918e-7;4.74765626319197e-4;8.292494255884276e-4;3.3188497951655515e-6;3.3188497951655515e-6;4.74765626319197e-4;1.6494843748289201e-6
Sudan_I;1.8602023936159647e-7;6.410662784435913e-7;1.8530394687258837e-7;3.342736094868482e-7;2.72371155654294e-7;2.9244400134715204e-4;0.0029812465625586033;1.6409886589674463e-6;1.8583466834958142e-6;2.9244400134715204e-4;1.6494843748289201e-6
Sudan_I;1.6375327400378125e-8;3.499949802721578e-8;1.605667642385161e-8;1.8706728668964608e-8;1.66946063737676e-8;1.6004373273392845e-5;2.7954040073956306e-5;1.118785944381777e-7;1.118785944381777e-7;1.6004373273392845e-5;3.2989687496578405e-7
Sudan_I;7.499647107673069e-9;1.6029229690012614e-8;7.35370988052431e-9;8.567392890904017e-9;7.645871947688537e-9;7.329755845196063e-6;1.2802518732149595e-5;5.123866880178732e-8;5.123866880178732e-8;7.329755845196063e-6;1.6494843748289203e-7
Sulfamethazine;7.81290650372138e-6;3.0454957566470598e-5;8.354131226866021e-6;1.0754622464980536e-5;1.753194776672997e-5;5.8669046193433e-6;3.8373492463890466e-4;1.5586624120502454e-5;1.5586624120502454e-5;5.8669046193433e-6;5.647971831997988e-6
Sulfamethazine;5.621366001080884e-6;2.1912263118338223e-5;6.010775788101957e-6;7.73792301882872e-6;1.2614191026307507e-5;4.2212226836519855e-6;2.760962847520337e-4;1.1214535699471917e-5;1.1214535699471917e-5;4.2212226836519855e-6;2.823985915998994e-6
Sulfamethazine;3.357123243798341e-6;1.3086172973731606e-5;3.5896817797697825e-6;4.621147461353201e-6;7.533292421804019e-6;2.520946827837227e-6;1.6488683620479334e-4;6.69740743759868e-6;6.69740743759868e-6;2.520946827837227e-6;1.411992957999497e-6
Sulfamethazine;8.879378722569363e-7;3.4612100129915426e-6;9.494481346481475e-7;1.2222642858880948e-6;1.992508215616695e-6;6.667744970393232e-7;4.361152566362464e-5;1.7714219222558795e-6;1.7714219222558795e-6;6.667744970393232e-7;2.823985915998994e-7
Sulfamethazine;4.976175912465571e-7;1.9397291671831394e-6;5.320891343177609e-7;6.849805924646162e-7;1.1166402174895068e-6;3.736733497783867e-7;2.444074414368552e-5;9.927391741876801e-7;9.927391741876801e-7;3.736733497783867e-7;1.411992957999497e-7
Sulfamethazine;7.046074832427089e-6;1.5059795518436606e-5;6.908963764590976e-6;8.08411065050674e-6;9.438821457677701e-6;5.910868241952705e-6;6.285262816984049e-5;1.2278203713096376e-5;1.2278203713096376e-5;5.910868241952705e-6;5.647971831997988e-6
Sulfamethazine;1.3506024999533421e-5;4.6544705096237385e-5;1.3454018485098633e-5;1.3639898463995622e-5;1.6841913536471723e-5;1.7563342693579115e-5;1.7563342693579115e-5;1.667030351986332e-5;2.0265059625893053e-5;6.185200354193145e-6;5.647971831997988e-6
Sulfamethazine;4.045366505347839e-6;8.646288013760085e-6;3.966646858661142e-6;4.64133453431132e-6;5.4191153348417045e-6;3.393609771709329e-6;3.608561118329363e-5;7.049291304459265e-6;7.049291304459265e-6;3.393609771709329e-6;2.823985915998994e-6
Sulfamethazine;7.271709885589422e-6;2.5059896763247968e-5;7.243709323977582e-6;7.343788013312533e-6;9.067768581772546e-6;6.245808021635432e-5;9.456189566753066e-6;8.975372909894212e-6;1.0910807170781657e-5;3.3301421077993904e-6;2.823985915998994e-6
Sulfamethazine;2.4239782946500747e-6;5.180844417172395e-6;2.376809585788016e-6;2.781081554540899e-6;3.2471267882641917e-6;2.0334465162207834e-6;2.1622450806831068e-5;4.223926087311469e-6;4.223926087311469e-6;2.0334465162207834e-6;1.411992957999497e-6
Sulfamethazine;4.273289213823806e-6;1.4726685775809856e-5;4.2568344184868785e-6;4.315646608521603e-6;5.328760124318151e-6;3.670408263036125e-5;5.557019396436448e-6;5.274462932288509e-6;6.411839213966856e-6;1.956989562793334e-6;1.411992957999497e-6
Sulfamethazine;7.358943004121882e-7;1.5728498420691718e-6;7.215743768031356e-7;8.443070919756565e-7;9.857935202940036e-7;6.173329624207362e-7;6.5643485112093115e-6;1.2823395076908427e-6;1.2823395076908427e-6;6.173329624207362e-7;2.823985915998994e-7
Sulfamethazine;4.027555224402189e-7;8.60821940743072e-7;3.949182171217274e-7;4.620899275047646e-7;5.395255596650333e-7;3.3786681002973786e-7;3.5926730409936886e-6;7.018254089975616e-7;7.018254089975616e-7;3.3786681002973786e-7;1.411992957999497e-7
Sulfapyridine;2.6007793846589145e-6;1.0137920601227174e-5;2.7809435913791474e-6;3.541282314024737e-6;3.4448159053517288e-6;3.7598512718899506e-6;6.560891335948784e-6;5.188513476991148e-6;5.188513476991148e-6;6.560891335948784e-6;6.391178845638603e-6
Sulfapyridine;1.4931367346984371e-6;5.820294390380819e-6;1.59657103478501e-6;2.0330900583871243e-6;1.9777076067636887e-6;3.766681604696969e-6;3.766681604696969e-6;2.9787840201561033e-6;2.978784020156103e-6;3.766681604696969e-6;3.1955894228193014e-6
Sulfapyridine;8.224119492998875e-7;3.2057878852327857e-6;8.79383023938841e-7;1.119815432280602e-6;1.0893110659100061e-6;2.0746686414734184e-6;2.0746686414734184e-6;1.640698748902397e-6;1.6406987489023969e-6;2.0746686414734184e-6;1.5977947114096507e-6
Sulfapyridine;2.215591163486039e-7;8.636444687578822e-7;2.3690721648890742e-7;3.01680098229154e-7;2.934621723300997e-7;5.58919105336827e-7;5.58919105336827e-7;4.4200691066141445e-7;4.420069106614144e-7;5.58919105336827e-7;3.1955894228193016e-7
Sulfapyridine;1.27026035740467e-7;4.951515196643213e-7;1.3582553065225807e-7;1.7296163467067188e-7;1.6825006799641549e-7;3.2044394931977263e-7;3.2044394931977263e-7;2.534149194875322e-7;2.534149194875322e-7;3.2044394931977263e-7;1.5977947114096508e-7
Sulfapyridine;3.2308888614260898e-6;6.905479540459432e-6;3.1680183083330084e-6;3.7193494691111895e-6;3.582210747965231e-6;6.5376428915933615e-6;6.5376428915933615e-6;5.63001565529769e-6;5.63001565529769e-6;6.5376428915933615e-6;6.391178845638603e-6
Sulfapyridine;6.035725363630948e-6;2.0800424780924635e-5;6.012484103655572e-6;5.887746079443566e-6;5.8759057725482685e-6;7.848905430682966e-6;7.848905430682966e-6;7.449813973966524e-6;9.056279281559277e-6;7.848905430682966e-6;6.391178845638603e-6
Sulfapyridine;1.9476574618871427e-6;4.162789044049103e-6;1.909757581353752e-6;2.242113256623422e-6;2.1594427393108303e-6;3.941048270953201e-6;3.941048270953201e-6;3.3939087575862816e-6;3.3939087575862816e-6;3.941048270953201e-6;3.1955894228193014e-6
Sulfapyridine;3.584248797060264e-6;1.2352102358501247e-5;3.570447231698981e-6;3.4963729346934264e-6;3.4893416993091907e-6;1.6414375754420238e-6;4.6609857396230825e-6;4.42398968902869e-6;5.377971356411004e-6;4.6609857396230825e-6;3.1955894228193014e-6
Sulfapyridine;1.1019578496166197e-6;2.3552488839301767e-6;1.0805146175952993e-6;1.2685568952518555e-6;1.221783051664283e-6;2.2297909991251503e-6;2.2297909991251503e-6;1.92022697496358e-6;1.92022697496358e-6;2.2297909991251503e-6;1.5977947114096507e-6
Sulfapyridine;2.3481891140444014e-6;8.092371354796643e-6;2.3391471397359443e-6;2.290618014748416e-6;2.2860115626513717e-6;2.0169036767927535e-5;3.0536038635141355e-6;2.898337982827028e-6;3.523330692089395e-6;3.0536038635141355e-6;1.5977947114096507e-6
Sulfapyridine;2.8060342752471664e-7;5.99742458148014e-7;2.7514310578511135e-7;3.2302634165329054e-7;3.111158127399169e-7;5.677957620937691e-7;5.677957620937691e-7;4.889681315738706e-7;4.889681315738706e-7;5.677957620937691e-7;3.1955894228193016e-7
Sulfapyridine;1.4112612727291984e-7;3.016332737849935e-7;1.3837992396538273e-7;1.6246222295574934e-7;1.5647196533792854e-7;2.855660662919434e-7;2.855660662919434e-7;2.4592065527359796e-7;2.4592065527359796e-7;2.855660662919434e-7;1.5977947114096508e-7
Triethyl_phosphate;1.0006070766790204e-5;3.900398148429768e-5;1.0699222909074544e-5;1.8315049736787673e-5;1.2760132336119571e-5;0.0016028852032899691;4.914533163550469e-4;2.3640982794292265e-5;2.3640982794292265e-5;1.2572811093344182e-4;9.410747629859115e-6
Triethyl_phosphate;5.418732657274185e-6;2.11223919117334e-5;5.794105392226426e-6;9.918414574652105e-6;6.9101795712216135e-6;8.680336766911691e-4;2.661438437650647e-4;1.2802644364925121e-5;1.2802644364925121e-5;6.808736781210865e-5;4.705373814929558e-6
Triethyl_phosphate;2.904289060924969e-6;1.1321010954003467e-5;3.105478342043644e-6;5.3159926449243395e-6;3.7036628686202104e-6;4.6524175876150466e-4;1.4264565221570226e-4;6.861859097265168e-6;6.861859097265168e-6;3.64929237205356e-5;2.352686907464779e-6
Triethyl_phosphate;6.270144466379412e-7;2.4441222171066597e-6;6.704497187902023e-7;1.147683345791699e-6;7.995933171203668e-7;1.0044224173395516e-4;3.07961373035132e-5;1.4814244362470484e-6;1.4814244362470484e-6;7.878551305614465e-6;4.7053738149295576e-7
Triethyl_phosphate;3.1554568276711406e-7;1.2300070881915876e-6;3.3740452937097053e-7;5.775728563992767e-7;4.023961816823318e-7;5.054766427878117e-5;1.5498188636853082e-5;7.45528412798098e-7;7.45528412798098e-7;3.964889268941163e-6;2.3526869074647788e-7
Triethyl_phosphate;1.1840630119413577e-5;2.530734808366872e-5;1.1610220781145733e-5;1.5135937807257915e-5;1.2704431396804686e-5;1.0504087875177573e-5;5.563948915290269e-6;1.745848713810609e-5;1.7458487138106093e-5;2.549477888720645e-5;9.410747629859115e-6
Triethyl_phosphate;1.2646675002667636e-5;4.3583197755628116e-5;1.259797751498336e-5;1.536261785837276e-5;1.3155138158870309e-5;7.479626906682266e-6;4.3583197755628116e-5;1.675172741912194e-5;2.0169703962311515e-5;1.0862466382935906e-4;9.410747629859115e-6
Triethyl_phosphate;6.728527257385592e-6;1.4381091181450015e-5;6.597595415308243e-6;8.601110673599176e-6;7.2193888400273135e-6;5.969027059313815e-6;3.161755882725412e-6;9.92091682594342e-6;9.920916825943422e-6;1.4487600147422153e-5;4.705373814929558e-6
Triethyl_phosphate;7.612265764340206e-6;2.623352652817087e-5;7.582953852851203e-6;9.247041609693038e-6;7.918319068910266e-6;4.5021246944169304e-6;2.623352652817087e-5;1.0083172145978516e-5;1.2140514950909587e-5;6.538317853955885e-5;4.705373814929558e-6
Triethyl_phosphate;3.740055467782309e-6;7.993737209999348e-6;3.6672769334707048e-6;4.780931959290996e-6;4.0129011405212154e-6;3.3178868772542502e-6;1.7574636951942412e-6;5.514546913599109e-6;5.51454691359911e-6;8.05294027559066e-6;2.352686907464779e-6
Triethyl_phosphate;4.407750357540346e-6;1.5190068175990912e-5;4.390777803987226e-6;5.354338934440461e-6;4.584965211094793e-6;2.606877156663151e-6;1.5190068175990912e-5;5.838485807967565e-6;7.02975444791684e-6;3.7858994615625316e-5;2.352686907464779e-6
Triethyl_phosphate;8.231685867158038e-7;1.7593838964197144e-6;8.071503742190641e-7;1.052260598275987e-6;8.832206337388352e-7;7.30251269041142e-7;3.8680947880037776e-7;1.2137257931998119e-6;1.2137257931998123e-6;1.7724142122136514e-6;4.7053738149295576e-7
Triethyl_phosphate;4.107773384822975e-7;8.779672183839292e-7;4.0278393494037353e-7;5.250987646092367e-7;4.4074449277441237e-7;3.644097667973867e-7;1.930255487946614e-7;6.056730772089875e-7;6.056730772089876e-7;8.844696026194263e-7;2.3526869074647788e-7
Triphenylphosphate;1.6063877636251393e-6;6.2617504962076365e-6;1.7176673203709984e-6;2.8040545867028906e-6;2.054259797765703e-6;5.1453440580308956e-6;0.0010537543384240785;9.046742230639039e-6;9.046742230639039e-6;5.1453440580308956e-6;5.060804682549342e-6
Triphenylphosphate;8.451495115846944e-7;3.2944196248061376e-6;9.036956890162793e-7;1.4752635808559286e-6;1.0807830488149188e-6;2.707058106422921e-6;5.543991211932471e-4;4.759653896019977e-6;4.759653896019977e-6;2.707058106422921e-6;2.530402341274671e-6
